Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
14,"J Yang, X Shen, X Tian, H Li, J Huang, ...","Local convolutional neural networks for person re-identification",2018,"Proceedings of the 26th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3240508.3240645","https://scholar.google.com/scholar?cites=12012482852388911447&as_sdt=2005&sciodt=0,5&hl=en",329,"2020-02-26 15:55:41","","","","",,,,,14,7.00,2,6,2,"Recent works have shown that person re-identification can be substantially improved by introducing attention mechanisms, which allow learning both global and local representations. However, all these works learn global and local features in separate …"
14,"S Messelodi, CM Modena","Boosting fisher vector based scoring functions for person re-identification",2015,"Image and Vision Computing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0262885615001146","https://scholar.google.com/scholar?cites=5829237050893769058&as_sdt=2005&sciodt=0,5&hl=en",331,"2020-02-26 15:55:41","","","","",,,,,14,2.80,7,2,5,"In recent years, much effort has been put into the development of novel algorithms to solve the person re-identification problem. The goal is to match a given person's image against a gallery of people. In this paper, we propose a single-shot supervised method to compute a …"
14,"A Mesbah, X Bombois, M Forgione, ...","Least costly closed-loop performance diagnosis and plant re-identification",2015,"… Journal of Control","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/00207179.2015.1040076","https://scholar.google.com/scholar?cites=18208985240743671616&as_sdt=2005&sciodt=0,5&hl=en",335,"2020-02-26 15:55:41","","","","",,,,,14,2.80,4,4,5,"The inherent time-varying nature of dynamics in chemical processes often limits the lifetime performance of model-based control systems, as the plant and disturbance dynamics change over time. A critical step in the maintenance of model-based controllers is …"
14,"H Liu, L Hu, L Ma","Online RGB-D person re-identification based on metric model update",2017,"CAAI Transactions on Intelligence Technology","Elsevier","https://www.sciencedirect.com/science/article/pii/S2468232217300215","https://scholar.google.com/scholar?cites=6840220108192767421&as_sdt=2005&sciodt=0,5&hl=en",337,"2020-02-26 15:55:41","HTML","","","",,,,,14,4.67,5,3,3,"Person re-identification (re-id) on robot platform is an important application for human-robot-interaction (HRI), which aims at making the robot recognize the around persons in varying scenes. Although many effective methods have been proposed for surveillance re-id in …"
14,"Z Zhao, B Zhao, F Su","Person re-identification via integrating patch-based metric learning and local salience learning",2018,"Pattern Recognition","Elsevier","https://www.sciencedirect.com/science/article/pii/S0031320317301346","https://scholar.google.com/scholar?cites=17686193488887958900&as_sdt=2005&sciodt=0,5&hl=en",360,"2020-02-26 15:55:41","","","","",,,,,14,7.00,5,3,2,"In this paper, aiming at improving the generalization capability, we propose a cross-dataset person re-identification framework via integrating patch-based metric learning and local salience learning. Firstly, Convolution Neural Network (CNN) features are extracted to …"
14,"X Xin, J Wang, R Xie, S Zhou, W Huang, N Zheng","Semi-supervised person re-identification using multi-view clustering",2019,"Pattern Recognition","Elsevier","https://www.sciencedirect.com/science/article/pii/S0031320318304126","https://scholar.google.com/scholar?cites=7522449532822977597&as_sdt=2005&sciodt=0,5&hl=en",364,"2020-02-26 15:55:41","","","","",,,,,14,14.00,2,6,1,"Abstract Person Re-Identification (Re-Id) is a challenging task focusing on identifying the same person among disjoint camera views. A number of deep learning algorithms have been reported for this task in fully-supervised fashion which requires a large amount of …"
14,"A Nambiar, A Bernardino, J Nascimento","Shape context for soft biometrics in person re-identification and database retrieval",2015,"Pattern Recognition Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167865515002019","https://scholar.google.com/scholar?cites=2081393789832050540&as_sdt=2005&sciodt=0,5&hl=en",367,"2020-02-26 15:55:41","","","","",,,,,14,2.80,5,3,5,"We introduce a novel descriptor for the analysis of pedestrians and its applications to person re-identification and database retrieval. A Shape Context descriptor of the head-torso region of persons' silhouettes is shown to have a very good discrimination ability and application to …"
14,"Y Hijikawa, M Matsuzaki, S Suzuki, DK Inaoka, ...","Re-identification of the ascofuranone-producing fungus Ascochyta viciae as Acremonium sclerotigenum",2017,"The Journal of …","nature.com","https://www.nature.com/articles/ja2016132","https://scholar.google.com/scholar?cites=13658276102449681068&as_sdt=2005&sciodt=0,5&hl=en",376,"2020-02-26 15:55:41","","","","",,,,,14,4.67,3,5,3,"Ascofuranone (AF) 1 is a meroterpenoid with strong inhibitory activity against cyanide-insensitive alternative oxidases, 2–4 and with therapeutic efficacy against rodent infection models of African trypanosomiasis 5 and cryptosporidiosis. 6 This promising drug candidate …"
14,"B He, J Li, Y Zhao, Y Tian","Part-regularized near-duplicate vehicle re-identification",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/He_Part-Regularized_Near-Duplicate_Vehicle_Re-Identification_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=9676311633526534531&as_sdt=2005&sciodt=0,5&hl=en",383,"2020-02-26 15:55:41","","","","",,,,,14,14.00,4,4,1,"Vehicle re-identification (Re-ID) has been attracting more interests in computer vision owing to its great contributions in urban surveillance and intelligent transportation. With the development of deep learning approaches, vehicle Re-ID still faces a near-duplicate …"
14,"X Zhu, XY Jing, F Wu, W Zheng, R Hu, ...","Distance learning by treating negative samples differently and exploiting impostors with symmetric triplet constraint for person re-identification",2016,"… on Multimedia and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7552885/","https://scholar.google.com/scholar?cites=8369207795157518304&as_sdt=2005&sciodt=0,5&hl=en",386,"2020-02-26 15:55:41","","","","",,,,,14,3.50,2,6,4,"Distance learning (DL) is an effective technique for person reidentification (PR-ID). DL based methods learn the distance metric by exploiting the discriminative information contained in samples. In PR-ID, different types of negative samples own different amounts of …"
14,"L Wei, S Zhang, H Yao, W Gao, ...","GLAD: Global–local-alignment descriptor for scalable person re-identification",2018,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8466034/","https://scholar.google.com/scholar?cites=14109507491066666312&as_sdt=2005&sciodt=0,5&hl=en",397,"2020-02-26 15:55:41","","","","",,,,,14,7.00,3,5,2,"The huge variance of human pose and the misalign-ment of detected human images significantly increase the difficulty of pedestrian image matching in person Re-Identification (Re-ID). Moreover, the massive visual data being produced by surveillance video cameras …"
14,"R Quan, X Dong, Y Wu, L Zhu, ...","Auto-ReID: Searching for a part-aware ConvNet for person re-identification",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ICCV_2019/html/Quan_Auto-ReID_Searching_for_a_Part-Aware_ConvNet_for_Person_Re-Identification_ICCV_2019_paper.html","https://scholar.google.com/scholar?cites=11972709418402382492&as_sdt=2005&sciodt=0,5&hl=en",461,"2020-02-26 15:55:41","","","","",,,,,14,14.00,3,5,1,"Prevailing deep convolutional neural networks (CNNs) for person re-IDentification (reID) are usually built upon ResNet or VGG backbones, which were originally designed for classification. Because reID is different from classification, the architecture should be …"
14,"CP Tay, S Roy, KH Yap","Aanet: Attribute attention network for person re-identifications",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/Tay_AANet_Attribute_Attention_Network_for_Person_Re-Identifications_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=13003553041793368704&as_sdt=2005&sciodt=0,5&hl=en",951,"2020-02-26 15:55:41","","","","",,,,,14,14.00,5,3,1,"… Abstract This paper proposes Attribute Attention Network (AANet), a new architecture that integrates person at- tributes and attribute attention maps into a classification framework to solve the person re-identification (re-ID) problem …"
13,"T Umeda, Y Sun, G Irie, K Sudo, T Kinebuchi","Attribute discovery for person re-identification",2016,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-27674-8_24","https://scholar.google.com/scholar?cites=9721965318034042378&as_sdt=2005&sciodt=0,5&hl=en",290,"2020-02-26 15:55:41","","","","",,,,,13,3.25,3,5,4,"An incremental attribute discovery method for person re-identification is proposed in this paper. Recent studies have shown the effectiveness of the attribute-based approach. Unfortunately, the approach has difficulty in discriminating people who are similar in terms of …"
13,"L Wei, SK Shah","Subject centric group feature for person re-identification",2015,"Proceedings of the IEEE Conference on …","cv-foundation.org","https://www.cv-foundation.org/openaccess/content_cvpr_workshops_2015/W04/html/Wei_Subject_Centric_Group_2015_CVPR_paper.html","https://scholar.google.com/scholar?cites=14784914663610884638&as_sdt=2005&sciodt=0,5&hl=en",303,"2020-02-26 15:55:41","","","","",,,,,13,2.60,7,2,5,"This paper presents a subject centric group feature for person re-identification. Our approach is inspired by the observation that people often tend to walk alongside others or in a group. We argue that co-travelers' information, including geometry and visual cues, can …"
13,"CH Kuo, VD Shet, S Khamis","Machine-learnt person re-identification",2016,"US Patent 9,396,412","Google Patents","https://patents.google.com/patent/US9396412B2/en","https://scholar.google.com/scholar?cites=6049991787963437409&as_sdt=2005&sciodt=0,5&hl=en",307,"2020-02-26 15:55:41","","","","",,,,,13,3.25,4,3,4,"Automated person re-identification may be assisted by consideration of attributes of the person in a joint classification with matching of the person. By both solving for similarities in a plurality of attributes and identities, discriminative interactions may be captured …"
13,"L Wu, C Shen, A van den Hengel","Convolutional LSTM networks for video-based person re-identification",2016,"arXiv preprint arXiv …","researchgate.net","https://www.researchgate.net/profile/Lin_Wu6/publication/303821584_Convolutional_LSTM_Networks_for_Video-based_Person_Re-identification/links/575e15e808aed884621670e3/Convolutional-LSTM-Networks-for-Video-based-Person-Re-identification.pdf","https://scholar.google.com/scholar?cites=17492945776160924061&as_sdt=2005&sciodt=0,5&hl=en",319,"2020-02-26 15:55:41","PDF","","","",,,,,13,3.25,4,3,4,"In this paper, we study the problem of video-based person re-identification. This is more challenging, and of greater practical interest, than conventional image-based person re-identification. To address this problem, we propose the use of convolutional Long Short …"
13,"Q Zhou, S Zheng, H Ling, H Su, S Wu","Joint dictionary and metric learning for person re-identification",2017,"Pattern Recognition","Elsevier","https://www.sciencedirect.com/science/article/pii/S0031320317302510","https://scholar.google.com/scholar?cites=1340764547396817259&as_sdt=2005&sciodt=0,5&hl=en",323,"2020-02-26 15:55:41","","","","",,,,,13,4.33,3,5,3,"Matching people across non-overlapping camera views, known as person re-identification, is of great importance for long-term pedestrian tracking in smart surveillance systems. Among various algorithms for person re-identification, dictionary learning is frequently …"
