Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
13,"HM Hu, X Zhang, W Zhang, B Li","Joint global–local information pedestrian detection algorithm for outdoor video surveillance",2015,"Journal of Visual Communication and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1047320314001904","https://scholar.google.com/scholar?cites=17292497024258233049&as_sdt=2005&sciodt=0,5&hl=en",91,"2020-02-26 15:05:22","","","","",,,,,13,2.60,3,4,5,"… Note that the pedestrian bigger than 18 ∗ 36 pixels and smaller than 25 ∗ 50 pixels is considered as the small-scale pedestrian and the pedestrians bigger than 25 ∗ 50 pixels are called the normal-scale pedestrians in this paper …"
13,"C Lehsing, T Benz, K Bengler","Insights into interaction-effects of human-human interaction in pedestrian crossing situations using a linked simulator environment",2016,"IFAC-PapersOnLine","Elsevier","https://www.sciencedirect.com/science/article/pii/S2405896316320651","https://scholar.google.com/scholar?cites=7816592501320162120&as_sdt=2005&sciodt=0,5&hl=en",174,"2020-02-26 15:05:22","","","","",,,,,13,3.25,4,3,4,"… To avoid too early attention of the situation crowds of pedestrians were walking around on the sidewalk … crossing (see figure 4a), (2) pedestrian crosses street without zebra crossing (see figure 4b) and (3) pedestrian crosses street behind an object (occlusion) (see figure …"
13,"H Li, Z Wu, J Zhang","Pedestrian detection based on deep learning model",2016,"2016 9th International Congress on Image …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7852818/","https://scholar.google.com/scholar?cites=7458366641801355741&as_sdt=2005&sciodt=0,5&hl=en",177,"2020-02-26 15:05:22","","","","",,,,,13,3.25,4,3,4,"… LeCun [12] were the first to use CNN on detecting pedestrians and proposed an unsupervised deep learning method … Chinese University of Hong Kong proposed Joint Deep [16], combining pedestrian occlusion model and deformation model, using convolutional neural …"
13,"CH Zheng, WJ Pei, Q Yan, YW Chong","Pedestrian detection based on gradient and texture feature integration",2017,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231216312681","https://scholar.google.com/scholar?cites=8581289786884255290&as_sdt=2005&sciodt=0,5&hl=en",188,"2020-02-26 15:05:22","","","","",,,,,13,4.33,3,4,3,"… But real-time pedestrian detection from static images is still highly challenging at present due to the complicated background and the wide range of the pedestrians' states such as illumination condition, occlusion, camera angle and the variability in pose, etc …"
13,"M Dimitrievski, P Veelaert, W Philips","Behavioral pedestrian tracking using a camera and lidar sensors on a moving vehicle",2019,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/19/2/391","https://scholar.google.com/scholar?cites=5188428680157595511&as_sdt=2005&sciodt=0,5&hl=en",229,"2020-02-26 15:05:22","","","","",,,,,13,13.00,4,3,1,"… detection principle and can track multiple pedestrians in complex urban traffic situations. By using a behavioral motion model and a non-parametric distribution as state model, we are able to accurately track unpredictable pedestrian motion in the presence of heavy occlusion …"
13,"MK Kocamaz, J Gong, BR Pires","Vision-based counting of pedestrians and cyclists",2016,"2016 IEEE Winter Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7477685/","https://scholar.google.com/scholar?cites=8424015259372966964&as_sdt=2005&sciodt=0,5&hl=en",274,"2020-02-26 15:05:22","","","","",,,,,13,3.25,4,3,4,"… Low resolution of far objects, and/or partial occlusion are main reasons of the failure cases … PedBike-Train dataset consists of 40k pedestrians, 13k bicyclists, and 200k negative sam- ples. PedBike-Test dataset was formed in a way that no same pedestrian or bicyclist exist in …"
13,"A Miron, A Rogozan, S Ainouz, A Bensrhair, A Broggi","An evaluation of the pedestrian classification in a multi-domain multi-modality setup",2015,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/15/6/13851","https://scholar.google.com/scholar?cites=13998845411142912544&as_sdt=2005&sciodt=0,5&hl=en",319,"2020-02-26 15:05:22","","","","",,,,,13,2.60,3,5,5,"… by VisLAB laboratory [37]. In a previous work [38], around 1000 pedestrians BBs were annotated, which is not large enough for a fair comparison of pedestrian classification system performances. Thus, we have extended the …"
13,"R Lendrum, Z Perkins, M Chana, M Marsden…","Pre-hospital Resuscitative Endovascular Balloon Occlusion of the Aorta (REBOA) for exsanguinating pelvic haemorrhage",2019,"Resuscitation","Elsevier","https://www.sciencedirect.com/science/article/pii/S0300957218311109","https://scholar.google.com/scholar?cites=10246288858495769959&as_sdt=2005&sciodt=0,5&hl=en",341,"2020-02-26 15:05:22","","","","",,,,,13,13.00,3,5,1,"… Heart rate, bpm, Injury to LAA arrival, Balloon occlusion, ICU, Hospital, Discharge from hospital, Trauma haemorrhage — REBOA. 1, 33, M, Fall 82 feet, 45, 12, 60, 130, 34, 107, 10, 61, Alive, 2, 24, F, Cyclist crushed by HGV, 38, 16, U/R, 110, 18, 67, 11, 57, Alive, 3, 79, F, Pedestrian …"
13,"TK Chuang, NC Lin, JS Chen, CH Hung…","Deep trail-following robotic guide dog in pedestrian environments for people who are blind and visually impaired-learning from virtual and real worlds",2018,"… on Robotics and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8460994/","https://scholar.google.com/scholar?cites=17073194904710946127&as_sdt=2005&sciodt=0,5&hl=en",459,"2020-02-26 15:05:22","","","","",,,,,13,6.50,3,5,2,"… work even in busy college campus environments, including challenges of occlusion by pedestrians … The virtual environment included a few virtual pedestrians walking around, which caused … implement a “Stop” command when the virtual camera encountered a virtual pedestrian …"
13,"O Bulan, YO Artan, AM Burry","Method and system for partial occlusion handling in vehicle tracking using deformable parts model",2017,"US Patent 9,779,331","Google Patents","https://patents.google.com/patent/US9779331B2/en","https://scholar.google.com/scholar?cites=708213648983427986&as_sdt=2005&sciodt=0,5&hl=en",721,"2020-02-26 15:05:22","","","","",,,,,13,4.33,4,3,3,"US9779331B2 - Method and system for partial occlusion handling in vehicle tracking using deformable parts model - Google Patents. Method and system for partial occlusion handling in vehicle tracking using deformable parts model. Download PDF Info …"
13,"A Gorrini, S Bandini, G Vizzari","Empirical investigation on pedestrian crowd dynamics and grouping",2015,"Traffic and Granular Flow'13","Springer","https://link.springer.com/chapter/10.1007/978-3-319-10629-8_10","https://scholar.google.com/scholar?cites=4577190189084951883&as_sdt=2005&sciodt=0,5&hl=en",728,"2020-02-26 15:05:22","","","","",,,,,13,2.60,4,3,5,"… This allowed to limit video images distortion and trajectories occlusion, and to not … dynamics, considering the massive presence of groups within the observed pedestrian flows (84 … Single pedestrians walked faster than groups, often adjusting their path (generally longer than the …"
13,"C Lehsing, A Kracke, K Bengler","Urban perception-a cross-correlation approach to quantify the social interaction in a multiple simulator setting",2015,"2015 IEEE 18th international …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7313261/","https://scholar.google.com/scholar?cites=2167885662403976614&as_sdt=2005&sciodt=0,5&hl=en",808,"2020-02-26 15:05:22","","","","",,,,,13,2.60,4,3,5,"… To avoid too early attention of the crossing situations crowds of pedestrians were walking around on the sidewalk and irregular traffic situation … (1) pedestrian crosses street without zebra crossing (free lane), (2) pedestrian crosses street behind an object (occlusion) and …"
12,"RN Rajaram, E Ohn-Bar…","An exploration of why and when pedestrian detection fails",2015,"2015 IEEE 18th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7313469/","https://scholar.google.com/scholar?cites=18259018875334633236&as_sdt=2005&sciodt=0,5&hl=en",73,"2020-02-26 15:05:22","","","","",,,,,12,2.40,4,3,5,"… understand in what ways methods fail, and the impact of attributes, occlusion, and other challenges. Finally, the analysis is used to identify promising next steps for researchers. Index Terms—Pedestrian detection, fine-grained evaluation, Caltech pedestrians, KITTI pedestrians …"
12,"ZQH Al-Zaydi, DL Ndzi, Y Yang…","An adaptive people counting system with dynamic features selection and occlusion handling",2016,"Journal of Visual …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1047320316300852","https://scholar.google.com/scholar?cites=3868988893382372284&as_sdt=2005&sciodt=0,5&hl=en",207,"2020-02-26 15:05:22","","","","",,,,,12,3.00,3,4,4,"… Volume 39, August 2016, Pages 218-225. Journal of Visual Communication and Image Representation. An adaptive people counting system with dynamic features selection and occlusion handling☆ … 2.1. The low-level and high-level occlusion regression models …"
12,"PH Gobster, S Sachdeva…","Up on the 606: Understanding the use of a new elevated pedestrian and bicycle trail in Chicago, Illinois",2017,"Transportation Research …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3141/2644-10","https://scholar.google.com/scholar?cites=15057880476229601100&as_sdt=2005&sciodt=0,5&hl=en",276,"2020-02-26 15:05:22","","","","",,,,,12,4.00,4,3,3,"… nate use on weekends when traffic is higher, rates of occlusion and undercounting … Quality Counts for Pedestrians and Bicy- clists: Quality Assurance Procedures for Nonmotorized Traffic … Development and Application of a Pedestrian Volume Model in San Francisco, California …"
12,"H Zhang, Y Du, S Ning, Y Zhang…","Pedestrian detection method based on Faster R-CNN",2017,"… and Security (CIS)","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8288521/","https://scholar.google.com/scholar?cites=13270594364244807703&as_sdt=2005&sciodt=0,5&hl=en",303,"2020-02-26 15:05:22","","","","",,,,,12,4.00,2,5,3,"… After that, we built up a Region Proposal Network to extract regions that might contain pedestrians combined with K-means cluster … Part Model(DPM) by combing HOG, which further improved the detection accuracy through solving the problem of pedestrian occlusion [5,6 …"
12,"Y Matsumura, J Matsumoto, H Kondo…","Partial occlusion, conversion from thoracotomy, undelayed but shorter occlusion: resuscitative endovascular balloon occlusion of the aorta strategy in Japan",2018,"European Journal of …","ingentaconnect.com","https://www.ingentaconnect.com/content/wk/ejeme/2018/00000025/00000005/art00008","https://scholar.google.com/scholar?cites=12421004204866881442&as_sdt=2005&sciodt=0,5&hl=en",387,"2020-02-26 15:05:22","","","","",,,,,12,6.00,3,4,2,"… Blunt MOI was observed in 96% of cases, whereas penetrating injuries were scarce; pedestrian accidents (32%) were most common, followed by motor vehicle collisions (28%) and falls from height (23%). REBOA deployments were Undelayed but short occlusion with P …"
12,"J Hariyono, KH Jo","Detection of pedestrian crossing road",2015,"2015 IEEE International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7351675/","https://scholar.google.com/scholar?cites=3692127959544244728&as_sdt=2005&sciodt=0,5&hl=en",631,"2020-02-26 15:05:22","","","","",,,,,12,2.40,6,2,5,"… Wang, X. Han, and S. Yan, “An HOG-LBP human detec- tor with partial occlusion handling,” Proc … “Pedestrian detection: an evaluation of the state of the art,” IEEE Trans.PAMI., Vol … 5 Classification results, the red bounding box show pedestrians are crossing the road and the blue …"
12,"AL Rosado, S Chien, L Li, Q Yi, Y Chen…","Certainty and critical speed for decision making in tests of pedestrian automatic emergency braking systems",2016,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7568996/","https://scholar.google.com/scholar?cites=4796882905759120273&as_sdt=2005&sciodt=0,5&hl=en",645,"2020-02-26 15:05:22","","","","",,,,,12,3.00,2,6,4,"… crosswalks. The effects of season, age and gender of pedestrians were discussed. It was concluded that pedestrian walking speeds at crosswalks were significantly different from those on sidewalks at a 95% confidence level …"
11,"R Hou, B Ma, H Chang, X Gu…","Vrstc: Occlusion-free video person re-identification",2019,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/Hou_VRSTC_Occlusion-Free_Video_Person_Re-Identification_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=11290873281625033787&as_sdt=2005&sciodt=0,5&hl=en",44,"2020-02-26 15:05:22","","","","",,,,,11,11.00,2,5,1,"… as any part of the person may be occluded by other pedestrians and environmental … Spatial-Temporal Completion network (STCnet) to explicitly tackle the partial occlusion problem by … For another, because of the temporal patterns of pedestrian se- quence, the information from …"
